Year,MNO,Latitude,Longitude,UMTS900,UMTS2100,LTE700,LTE900,LTE1800,LTE2100,LTE2300,LTE2600
2018,Optus,-37.72552119,145.0519913,,Y,,,,,,
2018,Optus,-38.2554849,145.1185048,Y,Y,Y,,Y,,,
2018,Optus,-38.19672047,145.1395162,Y,Y,Y,,Y,,,
2018,Optus,-37.80089428,144.5637598,Y,Y,Y,,Y,,Y,
2018,Optus,-38.10093984,145.478903,Y,Y,Y,,Y,,,
2018,Optus,-37.86630667,144.9876709,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.21716594,144.3090336,Y,Y,Y,,Y,,Y,
2018,Optus,-37.78858949,145.2903458,Y,Y,Y,,Y,Y,,
2018,Optus,-38.1616069,144.3637854,Y,Y,Y,,Y,,Y,
2018,Optus,-37.65429243,144.5912778,Y,Y,Y,,Y,,Y,
2018,Optus,-37.89810116,145.1367155,Y,Y,Y,,Y,,Y,
2018,Optus,-37.92401911,145.1451352,Y,Y,Y,,Y,,Y,
2018,Optus,-37.84082584,144.9900104,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.92088554,145.0042692,Y,Y,Y,,Y,,Y,
2018,Optus,-37.66706562,144.8827819,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.77204962,145.2935561,Y,Y,Y,,Y,,Y,
2018,Optus,-37.8218724,145.1200076,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.843889,144.993949,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.09049656,145.1813887,Y,Y,Y,,Y,,Y,
2018,Optus,-38.09422681,144.320386,Y,Y,Y,,Y,Y,,
2018,Optus,-37.88938743,145.156672,Y,Y,Y,,Y,,Y,
2018,Optus,-38.14750818,144.2925596,Y,Y,Y,,Y,,Y,
2018,Optus,-38.05566846,144.3576042,Y,Y,Y,,Y,,Y,
2018,Optus,-37.69014432,144.7774499,Y,Y,Y,,Y,,,
2018,Optus,-37.94128556,145.016339,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.74916506,144.8736503,Y,Y,Y,,Y,,,
2018,Optus,-37.8470844,145.0434321,Y,Y,Y,,Y,,Y,
2018,Optus,-37.810259,145.046828,Y,Y,Y,,Y,,Y,
2018,Optus,-37.59231571,144.2280006,Y,,Y,,,,,Y
2018,Optus,-38.137469,145.153944,Y,Y,Y,,Y,Y,,
2018,Optus,-37.84247695,144.9115792,Y,Y,Y,,,,Y,
2018,Optus,-37.718801,144.784995,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.84739869,145.2478041,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.647653,145.038838,Y,Y,Y,,Y,Y,,Y
2018,Optus,-37.670574,145.041238,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.702601,144.755585,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.89502198,144.6740347,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.88771175,144.6493745,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.86426329,144.6857395,Y,Y,Y,,Y,,Y,
2018,Optus,-37.74227455,144.8244697,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.861305,145.265994,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.0375,145.264991,Y,Y,Y,,Y,Y,,Y
2018,Optus,-37.81282623,145.0103912,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.81904043,145.1210407,,Y,,,Y,,,
2018,Optus,-38.23426723,145.0485572,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-38.226864,145.038389,Y,Y,Y,,Y,,,
2018,Optus,-38.17150522,145.1040461,Y,Y,Y,,Y,,Y,
2018,Optus,-38.247058,145.036212,,Y,Y,,Y,,Y,
2018,Optus,-37.816614,144.956499,,Y,,,Y,,,
2018,Optus,-38.1857663,145.2073274,Y,Y,Y,,Y,,,Y
2018,Optus,-38.119519,145.211025,Y,Y,Y,,Y,,Y,
2018,Optus,-38.14374654,145.2070082,Y,Y,Y,,Y,Y,,
2018,Optus,-37.80253341,144.7535576,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.98800963,144.5135707,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.70081559,144.8966015,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.10208712,144.3517963,Y,Y,,,Y,,Y,
2018,Optus,-38.15869634,144.3127747,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.1079787,144.3176627,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.17678726,144.4033157,Y,Y,Y,,Y,,Y,
2018,Optus,-38.20521637,144.3404642,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.59965642,144.9204136,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.64950421,145.1958728,Y,Y,Y,,Y,,,
2018,Optus,-37.906053,145.254583,Y,Y,Y,,Y,,Y,
2018,Optus,-37.72490065,145.2723846,Y,Y,Y,,Y,Y,,
2018,Optus,-37.77886433,145.360566,Y,Y,Y,,Y,,Y,
2018,Optus,-37.75539047,145.3618574,Y,Y,Y,,Y,,Y,
2018,Optus,-37.903495,145.350933,,Y,,,,,,
2018,Optus,-37.97096836,145.2808024,Y,Y,Y,,Y,Y,,
2018,Optus,-38.0392571,145.20299,Y,Y,Y,,,,Y,
2018,Optus,-37.81068378,144.9695956,,Y,,,,,,
2018,Optus,-37.814075,144.969317,,Y,,,Y,,,Y
2018,Optus,-38.03014347,144.3446975,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.821618,144.948088,,Y,,,,,,
2018,Optus,-37.82682748,144.9507,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.82355943,144.944347,Y,Y,,,Y,,Y,Y
2018,Optus,-37.81359092,144.9834678,Y,Y,Y,,Y,,Y,
2018,Optus,-38.135,144.421,,Y,,,,,,
2018,Optus,-37.82696385,144.9835515,,Y,,,Y,,Y,Y
2018,Optus,-37.81830767,144.9636224,,Y,,,Y,,,
2018,Optus,-38.01935832,145.3022948,,Y,,,Y,,,
2018,Optus,-37.974591,146.979051,Y,Y,Y,,,,,Y
2018,Optus,-37.817377,144.944331,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.80066366,144.9539196,,Y,,,Y,,,
2018,Optus,-37.787754,148.538798,Y,,Y,,Y,,,Y
2018,Optus,-38.619958,143.168276,Y,Y,Y,,,,,
2018,Optus,-36.2692492,144.5278706,Y,,Y,,,,,Y
2018,Optus,-36.054887,144.107775,Y,,Y,,,,,Y
2018,Optus,-35.475632,143.260004,Y,,Y,,,,,
2018,Optus,-36.14570231,142.0220781,Y,,Y,Y,,,,
2018,Optus,-36.44702696,142.5934307,Y,,Y,,,,,Y
2018,Optus,-37.164962,141.582129,Y,,Y,,,,,Y
2018,Optus,-36.963282,141.079631,Y,,Y,,,,,
2018,Optus,-36.6501053,144.3522918,Y,,Y,,,,,
2018,Optus,-34.23547096,142.0839777,Y,,Y,,,,,Y
2018,Optus,-37.51840185,143.8466935,Y,Y,Y,,Y,,,Y
2018,Optus,-37.60133952,143.8599722,Y,Y,Y,,,,,Y
2018,Optus,-37.56478666,143.8538508,Y,Y,Y,,Y,,,Y
2018,Optus,-38.13663966,145.8378948,Y,Y,Y,,,Y,,Y
2018,Optus,-37.488107,144.586654,Y,Y,Y,,Y,,,
2018,Optus,-37.43424329,144.5566512,Y,,Y,,Y,,,
2018,Optus,-36.73786131,144.2133223,Y,Y,Y,,,,,Y
2018,Optus,-38.566222,145.539712,Y,Y,Y,,,Y,,Y
2018,Optus,-35.90433,145.689119,Y,,Y,,,,,Y
2018,Optus,-35.18952139,143.3644195,Y,Y,Y,,,,,Y
2018,Optus,-37.81498566,144.9610004,,Y,,,,,,
2018,Optus,-37.82646145,144.947878,Y,Y,,,Y,,Y,Y
2018,Optus,-36.110386,143.733614,Y,,Y,,,,,Y
2018,Optus,-35.84514032,143.5121133,Y,,Y,,,,,Y
2018,Optus,-36.189056,145.966813,Y,,Y,,,,,
2018,Optus,-36.084287,145.682172,Y,,Y,,,,,Y
2018,Optus,-37.80854562,141.5352482,Y,,Y,,,,,Y
2018,Optus,-36.77846053,146.3635922,Y,,Y,,,,,
2018,Optus,-37.70737587,147.559177,Y,Y,Y,,,,,
2018,Optus,-38.36239727,147.1754145,Y,,Y,,Y,,,Y
2018,Optus,-38.34870254,141.4951116,Y,,Y,,,,,Y
2018,Optus,-36.369948,144.22934,Y,,Y,,,,,
2018,Optus,-38.22030627,147.3781772,Y,,Y,,Y,,,Y
2018,Optus,-38.46470168,145.2965687,Y,Y,Y,,Y,,,Y
2018,Optus,-38.467578,145.182555,Y,Y,Y,,Y,Y,,
2018,Optus,-38.21992745,145.3269786,Y,Y,Y,,Y,Y,,
2018,Optus,-38.281751,144.597713,Y,Y,Y,,Y,,Y,
2018,Optus,-38.15568917,144.5609384,Y,Y,Y,,Y,,Y,
2018,Optus,-38.359427,141.608717,Y,Y,Y,,,,,Y
2018,Optus,-38.24190224,143.9975296,Y,Y,Y,,,Y,,Y
2018,Optus,-37.4124859,143.8854519,Y,Y,Y,,,,,
2018,Optus,-37.465694,144.684108,Y,Y,Y,,Y,Y,,
2018,Optus,-37.355331,144.747576,Y,,Y,,,,,Y
2018,Optus,-38.111181,145.71186,Y,Y,Y,,Y,,,Y
2018,Optus,-37.61148148,143.5965643,Y,,Y,,,,,Y
2018,Optus,-36.6288244,142.4574557,Y,,Y,,,,,Y
2018,Optus,-37.384746,144.32316,Y,,Y,,,,,
2018,Optus,-37.11547272,144.0760738,Y,,Y,,,,,Y
2018,Optus,-34.58596855,142.7681333,Y,Y,Y,,,,,Y
2018,Optus,-35.470303,143.620616,Y,Y,Y,,,,,Y
2018,Optus,-36.36913517,145.1254476,Y,,Y,,,,,Y
2018,Optus,-36.23821904,145.4247342,Y,,Y,,,,,Y
2018,Optus,-36.32709398,146.2993727,Y,,Y,,,,,Y
2018,Optus,-35.930055,142.41694,Y,,Y,,,,,Y
2018,Optus,-36.74981004,141.2485575,Y,,Y,,,,,
2018,Optus,-37.69779789,147.8339755,Y,,Y,,,,,Y
2018,Optus,-36.03784784,146.1608583,Y,Y,Y,,,,,Y
2018,Optus,-37.225514,141.391249,Y,,Y,,,,,
2018,Optus,-36.49356718,142.3676128,Y,,Y,,,,,
2018,Optus,-35.26890824,143.0504064,Y,,Y,,,,,
2018,Optus,-37.37303032,147.8202598,Y,,Y,,,,,Y
2018,Optus,-38.5055093,143.7099895,Y,,Y,,,,,Y
2018,Optus,-36.9107791,142.6651356,Y,,Y,,,,,Y
2018,Optus,-36.848065,143.716825,Y,,Y,,,,,Y
2018,Optus,-36.714602,141.48889,Y,,Y,,,,,Y
2018,Optus,-36.67424176,146.432103,Y,,Y,,,,,
2018,Optus,-36.134425,141.690846,Y,,Y,,,,,
2018,Optus,-38.59249282,146.8873858,Y,,Y,,Y,,,Y
2018,Optus,-36.21424,144.236243,Y,,Y,,,,,
2018,Optus,-34.50110459,142.3577092,Y,,Y,,,,,
2018,Optus,-36.899807,143.112748,Y,,Y,,,,,
2018,Optus,-37.88207345,145.6923401,Y,,Y,,Y,,,
2018,Optus,-38.49758158,143.2108925,Y,,Y,,,,,
2018,Optus,-36.256776,145.209668,Y,,Y,,,,,
2018,Optus,-37.5103188,147.8329697,Y,,Y,,,,,
2018,Optus,-36.15261159,142.8634393,Y,,Y,,,,,
2018,Optus,-36.81010456,144.3621022,Y,Y,Y,,,,,Y
2018,Optus,-38.73835894,143.2899611,Y,Y,Y,,,,,
2018,Optus,-37.82097253,144.9521342,,Y,,,Y,,,
2018,Optus,-37.97746453,145.0315865,Y,Y,Y,,Y,,Y,
2018,Optus,-37.641443,145.061449,Y,Y,Y,,Y,,,
2018,Optus,-37.845468,145.2978,Y,Y,Y,,Y,,Y,
2018,Optus,-37.9168625,144.7311652,Y,Y,Y,,Y,,Y,
2018,Optus,-37.72496778,144.7468939,,Y,Y,,,,Y,
2018,Optus,-37.821428,144.942315,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.87942115,145.0375714,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.79957775,144.9612387,Y,Y,Y,,Y,,Y,
2018,Optus,-37.80131872,144.9595006,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.79848874,144.9596917,Y,Y,Y,,Y,,Y,
2018,Optus,-37.79898566,144.9524476,,Y,,,,,,
2018,Optus,-37.82602868,144.9678753,Y,Y,,,Y,,,
2018,Optus,-37.80880183,144.9728517,Y,Y,,,Y,,,
2018,Optus,-37.799198,144.951994,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.82265867,144.9653773,,Y,,,,,,
2018,Optus,-36.12451914,146.8886129,Y,Y,Y,,,,,Y
2018,Optus,-37.793835,144.885108,Y,Y,Y,,,,Y,
2018,Optus,-37.79509563,144.9478256,Y,Y,,,Y,,Y,Y
2018,Optus,-37.87930116,145.0377934,Y,Y,,,Y,,Y,
2018,Optus,-38.203055,145.862284,Y,Y,Y,,,,,Y
2018,Optus,-38.09070588,145.2097712,Y,Y,Y,,Y,,Y,
2018,Optus,-38.10531438,145.2619557,Y,Y,Y,,Y,Y,,
2018,Optus,-38.06773802,145.2994909,Y,Y,Y,,Y,,,
2018,Optus,-38.08685082,145.4700511,Y,Y,Y,,Y,Y,,
2018,Optus,-38.05498714,145.4821799,Y,Y,Y,,Y,,,Y
2018,Optus,-37.57882157,144.923587,,,Y,,Y,,Y,Y
2018,Optus,-37.6236505,145.0288578,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.862528,144.648283,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.87826145,144.6186452,Y,Y,Y,,Y,,Y,
2018,Optus,-37.89649738,144.6210279,,Y,Y,,Y,,Y,
2018,Optus,-37.74591152,144.7346913,Y,Y,Y,,Y,,Y,
2018,Optus,-37.621378,144.889441,Y,Y,Y,,Y,,Y,
2018,Optus,-37.618805,145.135355,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.63320613,145.0905095,Y,Y,Y,,Y,,Y,
2018,Optus,-38.141833,145.173949,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.0768313,144.3546348,Y,Y,Y,,Y,,Y,
2018,Optus,-37.80627731,145.0141903,Y,Y,Y,,Y,,Y,
2018,Optus,-37.81366267,144.9606404,,Y,,,Y,,Y,
2018,Optus,-38.15268781,145.1464651,Y,Y,Y,,Y,,Y,
2018,Optus,-37.65208,144.920981,Y,Y,Y,,Y,,Y,
2018,Optus,-37.82144,144.94935,,Y,,,,,,
2018,Optus,-38.504723,145.23028,Y,Y,,,Y,,,
2018,Optus,-36.21787024,147.0315486,Y,,Y,,,,,
2018,Optus,-34.29175451,141.1297046,Y,,Y,,,,,
2018,Optus,-34.28514125,141.5704313,Y,,Y,,,,,
2018,Optus,-34.32332679,142.3905284,Y,,Y,,,,,Y
2018,Optus,-34.2964493,141.8619299,Y,,Y,,,,,
2018,Optus,-36.40040194,145.3958001,Y,Y,Y,,,,,Y
2018,Optus,-38.12576664,144.2338341,Y,Y,Y,,Y,,Y,
2018,Optus,-37.94486492,146.3966718,Y,,Y,,,,,Y
2018,Optus,-37.82596114,144.2093892,Y,,Y,,,,,Y
2018,Optus,-38.441316,145.449243,Y,Y,Y,,Y,,,Y
2018,Optus,-36.77069485,144.369284,Y,Y,Y,,,,,Y
2018,Optus,-36.742966,144.262526,Y,Y,Y,,Y,,,Y
2018,Optus,-37.85271758,144.705842,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.88493272,144.7347548,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.81680961,144.9570663,Y,Y,,,,,,
2018,Optus,-38.13193468,145.1244412,Y,Y,Y,,Y,,Y,
2018,Optus,-38.08613067,145.2780663,Y,Y,Y,,Y,Y,,
2018,Optus,-37.77988749,145.0170469,Y,Y,Y,,Y,,Y,
2018,Optus,-38.06425847,145.3382016,Y,Y,Y,,Y,,,Y
2018,Optus,-37.88636319,143.716176,Y,,Y,,,,,
2018,Optus,-38.35468318,144.0527453,Y,,Y,,,,Y,Y
2018,Optus,-36.77321272,144.2682905,Y,Y,Y,,,,,Y
2018,Optus,-37.91131151,145.0851845,Y,Y,Y,,Y,Y,,
2018,Optus,-37.81515579,144.9722916,,Y,,,,,,
2018,Optus,-37.823648,144.961027,,Y,,,Y,,,
2018,Optus,-37.89742619,145.1394476,,Y,,,,,,
2018,Optus,-36.36571841,145.4237121,Y,Y,Y,,,,,Y
2018,Optus,-37.73217167,144.7407836,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.94020799,145.2321922,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.0996176,145.27823,,Y,,,,,,
2018,Optus,-37.8230028,144.9774465,Y,Y,,,Y,,Y,Y
2018,Optus,-37.8231988,144.9772845,Y,Y,,,Y,,Y,Y
2018,Optus,-37.82440683,144.9804695,Y,Y,,,Y,,Y,Y
2018,Optus,-37.57045776,143.8658938,Y,Y,Y,,Y,,,Y
2018,Optus,-36.752744,144.308289,Y,,Y,,Y,,,Y
2018,Optus,-38.23872571,146.4319061,Y,,Y,,Y,,,Y
2018,Optus,-38.17825117,146.2633126,Y,Y,Y,,,,,Y
2018,Optus,-37.879732,145.333032,Y,Y,Y,,Y,Y,,
2018,Optus,-38.03358826,145.3033616,Y,Y,Y,,Y,Y,,
2018,Optus,-37.558975,144.733375,Y,Y,Y,,Y,Y,,
2018,Optus,-38.03123,145.345328,Y,Y,Y,,Y,Y,,Y
2018,Optus,-37.75385,145.114853,Y,Y,Y,,Y,,Y,
2018,Optus,-37.70142863,145.1696355,Y,Y,Y,,Y,Y,,
2018,Optus,-37.71313377,144.740309,Y,Y,Y,,Y,,Y,
2018,Optus,-37.81413539,144.9365101,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.050409,145.186919,Y,Y,Y,,Y,,Y,
2018,Optus,-37.63279319,145.0059153,Y,Y,Y,,Y,,Y,
2018,Optus,-38.148024,144.363812,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.588263,145.126627,Y,Y,Y,,Y,,Y,
2018,Optus,-37.86802378,144.7308371,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.67953748,145.0552942,Y,Y,Y,,Y,,,
2018,Optus,-37.841546,144.93178,Y,Y,,,,,,
2018,Optus,-38.11045458,145.2819009,Y,Y,Y,,Y,,,Y
2018,Optus,-37.90608649,144.9916952,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.01566455,145.3205962,Y,Y,Y,,Y,,,Y
2018,Optus,-37.839707,144.941705,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.876908,145.08914,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.81949372,144.9681864,,Y,,,Y,,Y,Y
2018,Optus,-38.12159683,144.3359917,Y,Y,,,,,,
2018,Optus,-37.82737354,144.9564521,,Y,,,Y,,,
2018,Optus,-37.82546457,144.9584612,,Y,,,Y,,,
2018,Optus,-37.78658524,144.9091731,Y,Y,Y,,Y,,Y,
2018,Optus,-38.040814,144.475067,Y,Y,,,Y,,,
2018,Optus,-37.9063471,145.1356914,Y,Y,Y,,Y,,Y,
2018,Optus,-37.85448654,145.1490555,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.67155121,144.8476113,,,,,Y,,,
2018,Optus,-37.83009638,145.0326512,Y,Y,Y,,Y,,Y,
2018,Optus,-37.742267,144.859107,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.982267,145.241655,Y,Y,Y,,Y,Y,,
2018,Optus,-37.86176834,145.2243035,Y,Y,Y,,Y,Y,,
2018,Optus,-37.97274745,145.2002411,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.770539,144.982611,Y,Y,Y,,Y,,,
2018,Optus,-37.74010664,145.0101725,Y,Y,Y,,Y,,Y,
2018,Optus,-37.79988413,144.8166485,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.86301064,145.2510539,Y,Y,Y,,Y,,Y,
2018,Optus,-37.84498852,145.0528222,Y,Y,Y,,Y,,Y,
2018,Optus,-37.94042608,145.0621397,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.02567838,145.2211295,Y,Y,Y,,Y,,Y,
2018,Optus,-38.206607,145.096478,Y,Y,Y,,Y,,Y,
2018,Optus,-38.06358884,145.4602324,Y,Y,Y,,Y,,,Y
2018,Optus,-37.67808105,144.5687841,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.021032,145.271977,Y,Y,,,,,,
2018,Optus,-37.87397323,144.7744566,Y,Y,Y,,Y,,Y,
2018,Optus,-38.06740431,145.236124,Y,Y,Y,,Y,,,
2018,Optus,-38.33162693,144.9846134,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.788442,145.140604,Y,Y,Y,,Y,,Y,
2018,Optus,-38.07127015,145.1347404,Y,Y,Y,,Y,,Y,
2018,Optus,-37.608852,145.015297,Y,Y,Y,,Y,,Y,
2018,Optus,-37.83962926,145.1165143,,Y,,,Y,Y,,
2018,Optus,-38.06268335,145.4154778,Y,Y,Y,,Y,Y,,
2018,Optus,-37.58226956,145.1032846,,Y,Y,,Y,,Y,
2018,Optus,-38.05549344,145.5097753,Y,Y,Y,,Y,Y,,
2018,Optus,-37.68814641,144.5354284,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.88988826,144.6070289,Y,Y,Y,,Y,,Y,
2018,Optus,-38.08912801,145.3093807,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.659359,145.074828,Y,Y,Y,,Y,Y,,
2018,Optus,-37.655519,145.028357,Y,Y,Y,,Y,,Y,
2018,Optus,-36.492598,144.632692,Y,Y,Y,,Y,Y,,Y
2018,Optus,-37.817821,144.963046,Y,Y,,,Y,,Y,Y
2018,Optus,-37.81269562,144.9563804,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.810914,144.981161,Y,Y,Y,,Y,,,
2018,Optus,-37.80979614,145.0008211,Y,Y,Y,,Y,,Y,
2018,Optus,-37.73106733,145.0672835,Y,Y,Y,,Y,Y,,
2018,Optus,-37.66325752,145.0511144,Y,Y,Y,,Y,,Y,
2018,Optus,-37.92857352,145.1667542,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-38.40365102,144.8536282,Y,,Y,,Y,,Y,
2018,Optus,-37.83480165,144.9701942,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.30181668,145.2119894,Y,Y,Y,,Y,,,
2018,Optus,-37.62882853,145.1238561,Y,Y,Y,,Y,,Y,
2018,Optus,-37.77520506,144.88746,Y,Y,,,Y,,Y,Y
2018,Optus,-37.5874047,144.7599315,Y,Y,Y,,Y,,Y,
2018,Optus,-38.23857245,145.0702194,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.18382418,146.4473593,Y,,,,,,,
2018,Optus,-37.81986351,144.9494491,,Y,,,,,,
2018,Optus,-37.83655166,144.9714822,,Y,,,,,,
2018,Optus,-37.715161,144.885466,,Y,,,Y,,,
2018,Optus,-38.143558,144.347001,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.70116425,144.7775097,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.8194515,144.9486321,,Y,,,Y,,,
2018,Optus,-37.81480769,144.9630754,Y,Y,,,Y,,Y,Y
2018,Optus,-37.75792989,145.3105466,Y,Y,Y,,Y,,Y,
2018,Optus,-37.80465202,144.8988417,,Y,,,Y,,,
2018,Optus,-38.15320695,144.3639255,,Y,,,Y,,,
2018,Optus,-37.92682285,145.1240888,,Y,,,,,,
2018,Optus,-38.22028678,147.1522327,Y,Y,Y,,,,,Y
2018,Optus,-37.86999146,145.2384275,,Y,,,Y,,Y,Y
2018,Optus,-37.81548553,144.9497612,,Y,,,Y,,,
2018,Optus,-37.81880598,144.9915808,Y,Y,,,Y,,Y,Y
2018,Optus,-37.92206186,145.1219859,Y,Y,,,Y,,Y,Y
2018,Optus,-37.83373666,144.9700472,,Y,,,Y,,,
2018,Optus,-31.95543518,115.8544162,Y,Y,Y,,Y,,Y,Y
2018,Optus,-31.95962231,115.8694592,Y,Y,Y,,Y,,Y,
2018,Optus,-31.945624,115.827287,Y,Y,Y,,Y,,,Y
2018,Optus,-31.97570914,115.7842398,Y,Y,,,Y,,Y,Y
2018,Optus,-31.96099662,115.8979022,Y,Y,Y,,Y,,Y,
2018,Optus,-31.98898992,115.8653567,Y,Y,Y,,Y,,Y,
2018,Optus,-32.03558601,115.8339359,Y,Y,Y,,Y,,Y,
2018,Optus,-32.06075214,115.7837544,Y,Y,Y,,Y,,Y,
2018,Optus,-32.01807037,115.7608451,Y,Y,Y,,Y,,Y,
2018,Optus,-31.93424145,115.7688434,Y,Y,Y,,Y,,Y,
2018,Optus,-31.87772019,115.7761483,Y,Y,Y,,Y,,Y,
2018,Optus,-32.039396,115.897643,Y,Y,Y,,Y,,Y,
2018,Optus,-31.90803453,115.8368199,Y,Y,Y,,Y,,Y,
2018,Optus,-31.88160901,115.9389845,Y,Y,Y,,Y,,Y,Y
2018,Optus,-31.90183627,115.8945701,Y,Y,Y,,Y,,Y,Y
2018,Optus,-31.81576686,115.7709943,Y,Y,Y,,Y,Y,Y,
2018,Optus,-31.93306161,115.9558247,Y,Y,,,Y,,,
2018,Optus,-31.99494859,115.9303947,Y,Y,Y,,Y,,Y,
2018,Optus,-32.081108,115.84298,Y,Y,Y,,Y,,Y,
2018,Optus,-32.052708,115.984763,Y,Y,Y,,Y,,Y,
2018,Optus,-31.972433,115.995501,Y,Y,Y,,Y,,Y,
2018,Optus,-31.72933,115.763133,Y,Y,Y,,Y,,Y,
2018,Optus,-32.145641,115.770119,Y,Y,Y,,Y,,Y,
2018,Optus,-32.147206,115.849037,Y,Y,Y,,Y,Y,,Y
2018,Optus,-31.866165,115.826127,Y,Y,Y,,Y,,Y,Y
2018,Optus,-32.22282227,115.7874879,Y,Y,Y,,,,Y,
2018,Optus,-31.89459874,116.0160335,Y,Y,Y,,,,Y,
2018,Optus,-32.077024,115.895677,Y,Y,Y,,,,Y,
2018,Optus,-32.131386,116.002424,Y,Y,Y,,,,Y,
2018,Optus,-31.92465657,115.8569227,Y,Y,,,,,,
2018,Optus,-32.2993902,115.7732916,Y,Y,Y,,,,Y,
2018,Optus,-31.78962977,115.9996141,Y,Y,Y,,,,Y,
2018,Optus,-32.05548069,115.7399635,Y,Y,Y,,,,Y,Y
2018,Optus,-31.99226908,115.8966063,Y,Y,Y,,,,Y,
2018,Optus,-31.75742503,115.8143703,Y,Y,Y,,,,Y,
2018,Optus,-31.84142,115.868003,Y,Y,Y,,,,Y,Y
2018,Optus,-31.85439821,115.7538767,Y,Y,Y,,Y,,Y,
2018,Optus,-31.97945227,116.0605012,Y,Y,Y,,Y,,Y,
2018,Optus,-31.96946856,115.8147549,Y,Y,Y,,Y,,Y,Y
2018,Optus,-31.949136,115.83942,Y,Y,Y,,Y,,Y,Y
2018,Optus,-32.20978335,115.8673352,Y,Y,Y,,Y,,Y,
2018,Optus,-31.67920775,115.7096843,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-32.53923445,115.6966526,Y,Y,Y,,Y,,,
2018,Optus,-33.321323,115.651018,Y,Y,Y,,,,,Y
2018,Optus,-33.271084,115.85784,Y,,Y,,,,,
2018,Optus,-32.6513673,115.9691212,Y,,Y,,Y,,,Y
2018,Optus,-33.661081,115.344597,Y,Y,Y,,,,,Y
2018,Optus,-30.73947018,121.4773817,Y,Y,Y,,,,,Y
2018,Optus,-31.19744794,121.6673586,Y,,Y,,,,,Y
2018,Optus,-28.77578511,114.6081337,Y,Y,Y,,,,,Y
2018,Optus,-28.80923823,114.6261146,Y,Y,Y,,,,,Y
2018,Optus,-20.750356,116.83048,Y,,Y,,Y,,,
